Date,Close,RSI,Mode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2021-10-01,350.3229675292969,58.01559939189271,상승,매수,1000000,0.0,2854.508818113308,137164006.62304536,999999.9999999999,138164006.62304536
2021-10-08,351.276123046875,52.38739895436383,상승,매수,1000000,0.0,5701.2721885532565,136164006.62304536,2002720.79082996,138166727.4138753
2021-10-15,358.8432006835937,56.26242244595922,상승,매수,1000000,0.0,8488.004661385421,135164006.62304536,3045862.7601088076,138209869.38315415
2021-10-22,363.8620910644531,62.37622670129391,상승,매수,1000000,0.0,11236.298656713623,134164006.62304536,4088463.1250565248,138252469.7481019
2021-10-29,375.5433044433594,63.14377737963316,상승,매수,1000000,0.0,13899.107414500499,133164006.62304536,5219716.727254714,138383723.35030007
2021-11-05,387.6914367675781,71.91937405801718,과열,전량매도,0,5388564.9233145965,0.0,138552571.54635996,0.0,138552571.54635996
2021-11-12,383.8982238769531,67.13159543608279,상승,매수,1000000,0.0,2604.857063158801,137552571.54635996,1000000.0,138552571.54635996
2021-11-19,392.9339904785156,70.33265912122907,과열,전량매도,0,1023536.8804531344,0.0,138576108.4268131,0.0,138576108.4268131
2021-11-26,380.4940185546875,62.03590912671061,상승,매수,1000000,0.0,2628.1622081695677,137576108.4268131,1000000.0,138576108.4268131
2021-12-03,372.64495849609375,53.79266634707332,상승,매수,1000000,0.0,5311.6816740863,136576108.4268131,1979371.3969843509,138555479.82379743
2021-12-10,387.1177062988281,57.78393488210417,상승,매수,1000000,0.0,7894.87532224268,135576108.4268131,3056246.026261808,138632354.4530749
2021-12-17,374.3761901855469,53.75164301107952,상승,매수,1000000,0.0,10565.985361330326,134576108.4268131,3955653.345131106,138531761.7719442
2021-12-24,386.5505981445313,59.512867966971626,상승,매수,1000000,0.0,13152.968811362654,133576108.4268131,5084287.961408599,138660396.38822168
2021-12-31,387.4562683105469,59.84989029855981,상승,매수,1000000,0.0,15733.905246745082,132576108.4268131,6096200.212855584,138672308.63966867
2022-01-07,369.9361877441406,57.64344587889531,상승,매수,1000000,0.0,18437.074152977177,131576108.4268131,6820540.925308407,138396649.3521215
2022-01-14,370.0823364257813,57.37533870149269,상승,매수,1000000,0.0,21139.175554675785,130576108.4268131,7823235.479389176,138399343.90620226
2022-01-21,342.5021667480469,44.46092890279094,중립,관망,0,0.0,21139.175554675785,130576108.4268131,7240213.430743802,137816321.8575569
2022-01-28,342.6093444824219,42.54787844441658,중립,관망,0,0.0,21139.175554675785,130576108.4268131,7242479.079686307,137818587.5064994
2022-02-04,348.6570739746094,40.184769753055065,중립,관망,0,0.0,21139.175554675785,130576108.4268131,7370323.095128849,137946431.52194196
2022-02-11,337.9931335449219,31.658110570739296,중립,관망,0,0.0,21139.175554675785,130576108.4268131,7144896.18628108,137721004.61309418
2022-02-18,332.5881042480469,31.285893201155982,중립,관망,0,0.0,21139.175554675785,130576108.4268131,7030638.323096274,137606746.74990937
2022-02-25,336.7369079589844,28.74582468646196,침체,매수,2000000,0.0,27078.530441914954,128576108.4268131,9118340.613083672,137694449.03989676
2022-03-04,328.48809814453125,29.68697925035416,침체,매수,2000000,0.0,33167.03109474537,126576108.4268131,10894974.965413436,137471083.39222652
2022-03-11,315.92510986328125,28.632603227304728,침체,매수,2000000,0.0,39497.645337043214,124576108.4268131,12478297.942446295,137054406.3692594
2022-03-18,342.30743408203125,34.50916604721323,중립,관망,0,0.0,39497.645337043214,124576108.4268131,13520337.62760537,138096446.05441847
2022-03-25,350.39471435546875,41.43399777147141,중립,관망,0,0.0,39497.645337043214,124576108.4268131,13839766.155586869,138415874.58239996
2022-04-01,352.8324584960937,37.0557697678821,중립,관망,0,0.0,39497.645337043214,124576108.4268131,13936051.309075728,138512159.73588884
2022-04-08,340.44891357421875,33.41561980034621,중립,관망,0,0.0,39497.645337043214,124576108.4268131,13446930.44373617,138023038.87054926
2022-04-15,329.9960327148437,35.169402503557606,중립,관망,0,0.0,39497.645337043214,124576108.4268131,13034066.262802206,137610174.6896153
2022-04-22,317.290771484375,32.06974940183227,중립,관망,0,0.0,39497.645337043214,124576108.4268131,12532238.360806668,137108346.78761977
2022-04-29,305.4435729980469,35.90721295342078,중립,관망,0,0.0,39497.645337043214,124576108.4268131,12064301.916756125,136640410.34356922
2022-05-06,301.54327392578125,34.82113307763994,중립,관망,0,0.0,39497.645337043214,124576108.4268131,11910249.287291378,136486357.71410447
2022-05-13,294.4154663085937,30.109992177786893,중립,관망,0,0.0,39497.645337043214,124576108.4268131,11628717.669997029,136204826.09681013
2022-05-20,281.4859313964844,29.617875060211983,침체,매수,2000000,0.0,46602.7961702581,122576108.4268131,13118031.485665618,135694139.91247872
2022-05-27,301.3970031738281,39.81518720635967,중립,관망,0,0.0,46602.7961702581,122576108.4268131,14045943.105236547,136622051.53204966
2022-06-03,298.5693054199219,37.42869388588769,중립,관망,0,0.0,46602.7961702581,122576108.4268131,13914164.483180156,136490272.90999326
2022-06-10,281.641845703125,35.40461443966295,중립,관망,0,0.0,46602.7961702581,122576108.4268131,13125297.528318018,135701405.9551311
2022-06-17,267.8444519042969,35.13436754775616,중립,관망,0,0.0,46602.7961702581,122576108.4268131,12482300.397430446,135058408.82424355
2022-06-24,287.8202514648437,32.45868235469803,중립,관망,0,0.0,46602.7961702581,122576108.4268131,13413228.512688542,135989336.93950164
2022-07-01,275.6278991699219,26.54978372795759,침체,매수,2000000,0.0,53858.95567378869,120576108.4268131,14845030.80385232,135421139.23066542
2022-07-08,288.54327392578125,31.07958289055152,중립,관망,0,0.0,53858.95567378869,120576108.4268131,15540639.40033852,136116747.82715163
2022-07-15,285.1434326171875,32.81477528202828,중립,관망,0,0.0,53858.95567378869,120576108.4268131,15357527.498001054,135933635.92481416
2022-07-22,295.0302124023437,39.096614712794526,중립,관망,0,0.0,53858.95567378869,120576108.4268131,15890019.132206291,136466127.5590194
2022-07-29,308.18975830078125,47.170050525390415,중립,관망,0,0.0,53858.95567378869,120576108.4268131,16598778.531437427,137174886.95825052
2022-08-05,314.3348388671875,52.8663742597429,상승,매수,1000000,0.0,57040.27659769213,119576108.4268131,17929746.153275363,137505854.58008847
2022-08-12,322.7757263183594,56.65024461032393,상승,매수,1000000,0.0,60138.40300083337,118576108.4268131,19411216.708220195,137987325.13503328
2022-08-19,315.4192199707031,56.56920240215317,상승,매수,1000000,0.0,63308.786847743155,117576108.4268131,19968808.164806657,137544916.59161976
2022-08-26,300.3546142578125,55.82365328800668,상승,매수,1000000,0.0,66638.18467461203,116576108.4268131,20015086.25278397,136591194.67959708
2022-09-02,288.36737060546875,45.77170211977901,중립,관망,0,0.0,66638.18467461203,116576108.4268131,19216278.096539516,135792386.52335262
2022-09-09,300.0126342773437,50.4430266509171,상승,매수,1000000,0.0,69971.37763299777,115576108.4268131,20992297.327690467,136568405.75450355
2022-09-16,282.6522521972656,50.30931999676377,상승,매수,1000000,0.0,73509.29389662652,114576108.4268131,20777567.4773122,135353675.9041253
2022-09-23,269.64422607421875,50.55364825803811,상승,매수,1000000,0.0,77217.88434026077,113576108.4268131,20821356.662018154,134397465.08883125
2022-09-30,261.5698547363281,41.28682677177638,중립,관망,0,0.0,77217.88434026077,113576108.4268131,20197870.789928596,133773979.2167417
2022-10-07,263.37066650390625,45.63005558216348,중립,관망,0,0.0,77217.88434026077,113576108.4268131,20336925.664716024,133913034.09152912
2022-10-14,255.1886444091797,37.69305112233898,중립,관망,0,0.0,77217.88434026077,113576108.4268131,19705127.22893597,133281235.65574907
2022-10-21,269.5560607910156,44.67931310786108,중립,관망,0,0.0,77217.88434026077,113576108.4268131,20814548.725376945,134390657.15219003
2022-10-28,275.2326965332031,43.042214444694245,중립,관망,0,0.0,77217.88434026077,113576108.4268131,21252886.52755897,134828994.95437208
2022-11-04,259.0447692871094,33.08811328815327,중립,관망,0,0.0,77217.88434026077,113576108.4268131,20002889.03376155,133578997.46057464
2022-11-11,281.8290710449219,39.96341540634848,중립,관망,0,0.0,77217.88434026077,113576108.4268131,21762244.611669913,135338353.03848302
2022-11-18,278.7559509277344,35.94233906987722,중립,관망,0,0.0,77217.88434026077,113576108.4268131,21524944.7778972,135101053.2047103
2022-11-25,280.81121826171875,38.56065389884056,중립,관망,0,0.0,77217.88434026077,113576108.4268131,21683648.173181124,135259756.5999942
2022-12-02,286.3212890625,45.04867618059684,중립,관망,0,0.0,77217.88434026077,113576108.4268131,22109124.182982497,135685232.6097956
2022-12-09,276.0351257324219,45.59599738965881,중립,관망,0,0.0,77217.88434026077,113576108.4268131,21314848.41265549,134890956.8394686
2022-12-16,268.4110107421875,38.38095562954585,중립,관망,0,0.0,77217.88434026077,113576108.4268131,20726130.38314273,134302238.80995584
2022-12-23,262.29412841796875,41.8402437156807,중립,관망,0,0.0,77217.88434026077,113576108.4268131,20253797.67130822,133829906.09812132
2022-12-30,261.2345886230469,46.272279046563135,중립,관망,0,0.0,77217.88434026077,113576108.4268131,20171982.249970037,133748090.67678313
2023-01-06,263.7068176269531,50.99675028433233,상승,매수,1000000,0.0,81009.9743931415,112576108.4268131,21362882.54325631,133938990.97006941
2023-01-13,275.6462707519531,55.23100062993552,상승,매수,1000000,0.0,84637.81233657544,111576108.4268131,23330097.335180674,134906205.76199377
2023-01-20,277.3238830566406,59.98605612272925,상승,매수,1000000,0.0,88243.70443998206,110576108.4268131,24472086.770598345,135048195.19741145
2023-01-27,290.6466064453125,59.60529472248406,상승,매수,1000000,0.0,91684.30886413231,109576108.4268131,26647733.235643942,136223841.66245705
2023-02-03,300.37860107421875,61.04427058550727,상승,매수,1000000,0.0,95013.44082101533,108576108.4268131,28540004.437064655,137116112.86387774
2023-02-10,294.0213928222656,66.81395754149818,상승,매수,1000000,0.0,98414.55388425592,107576108.4268131,28935984.207030836,136512092.63384393
2023-02-17,295.4537353515625,58.24151643621835,상승,매수,1000000,0.0,101799.17854912973,106576108.4268131,30076947.558061033,136653055.98487413
2023-02-24,286.3200988769531,54.26296939410118,상승,매수,1000000,0.0,105291.77304012896,105576108.4268131,30147150.86777943,135723259.29459253
2023-03-03,294.0017395019531,56.99053247968554,상승,매수,1000000,0.0,108693.11345972656,104576108.4268131,31955964.429042764,136532072.85585585
2023-03-10,283.0826416015625,48.37669330265911,중립,관망,0,0.0,108693.11345972656,104576108.4268131,30769133.682077743,135345242.10889083
2023-03-17,299.5741271972656,61.10749817977383,상승,매수,1000000,0.0,112031.18543995974,103576108.4268131,33561644.59705095,137137753.02386403
2023-03-24,305.4715576171875,67.77769449769815,상승,매수,1000000,0.0,115304.812640477,102576108.4268131,35222340.71804448,137798449.1448576
2023-03-31,315.33660888671875,74.56092355276604,과열,전량매도,0,36359828.60636648,0.0,138935937.03317958,0.0,138935937.03317958
2023-04-07,312.5067443847656,73.3582363877113,과열,관망,0,0.0,0.0,138935937.03317958,0.0,138935937.03317958
2023-04-14,313.0176696777344,72.87347561407194,과열,관망,0,0.0,0.0,138935937.03317958,0.0,138935937.03317958
2023-04-21,311.0918273925781,68.12573971145636,상승,매수,1000000,0.0,3214.484958931639,137935937.03317958,1000000.0,138935937.03317958
2023-04-28,316.9381103515625,69.42911513699387,상승,매수,1000000,0.0,6369.675096497467,136935937.03317958,2018792.7886373138,138954729.8218169
2023-05-05,317.2624206542969,64.9615953234368,상승,매수,1000000,0.0,9521.639952397134,135935937.03317958,3020858.539896179,138956795.57307577
2023-05-12,319.3650817871094,61.67424935853917,상승,매수,1000000,0.0,12652.85265230841,134935937.03317958,4040879.322144719,138976816.3553243
2023-05-19,330.6450500488281,71.23343465690941,과열,전량매도,0,4183603.0984829618,0.0,139119540.13166255,0.0,139119540.13166255
2023-05-26,342.3277893066406,74.28935595536109,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-06-02,348.4689025878906,83.23521847040038,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-06-09,348.3214416503906,81.59436198114507,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-06-16,361.5173950195313,94.443441499244,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-06-23,356.7099609375,87.3158599884159,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-06-30,363.4793701171875,87.45870437972022,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-07-07,360.3504638671875,81.83761975148325,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-07-14,372.9741516113281,87.56360459666908,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-07-21,369.5894775390625,83.9320460323881,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-07-28,377.3132629394531,87.13696397313468,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-08-04,366.0571899414063,75.97019501034269,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-08-11,360.3504638671875,71.55467132961505,과열,관망,0,0.0,0.0,139119540.13166255,0.0,139119540.13166255
2023-08-18,352.370849609375,65.59412900038842,상승,매수,1000000,0.0,2837.919201059231,138119540.13166255,999999.9999999999,139119540.13166255
2023-08-25,358.16619873046875,63.71354701908766,상승,매수,1000000,0.0,5629.919126078765,137119540.13166255,2016446.7325475938,139135986.86421013
2023-09-01,371.5179443359375,64.3072258069534,상승,매수,1000000,0.0,8321.579152857365,136119540.13166255,3091615.9804983605,139211156.11216092
2023-09-08,366.5885009765625,58.9878726245624,상승,매수,1000000,0.0,11049.433401793378,135119540.13166255,4050595.227403794,139170135.35906634
2023-09-15,364.8469543457031,58.06954338533728,상승,매수,1000000,0.0,13790.30868686557,134119540.13166255,5031352.123889996,139150892.25555253
2023-09-22,352.6642150878906,45.63371429207864,중립,관망,0,0.0,13790.30868686557,134119540.13166255,4863348.3888731655,138982888.5205357
2023-09-29,353.0189208984375,48.095996725595455,중립,관망,0,0.0,13790.30868686557,134119540.13166255,4868239.891493632,138987780.02315617
2023-10-06,359.35467529296875,47.86273616830174,중립,관망,0,0.0,13790.30868686557,134119540.13166255,4955611.900358384,139075152.03202093
2023-10-13,359.9261169433594,49.77413286023332,중립,관망,0,0.0,13790.30868686557,134119540.13166255,4963492.257113802,139083032.38877636
2023-10-20,349.4026794433594,37.16668505401227,중립,관망,0,0.0,13790.30868686557,134119540.13166255,4818370.805541865,138937910.93720442
2023-10-27,340.2489013671875,34.96991268644723,중립,관망,0,0.0,13790.30868686557,134119540.13166255,4692137.380220393,138811677.51188293
2023-11-03,362.3204650878906,43.30403166847758,중립,관망,0,0.0,13790.30868686557,134119540.13166255,4996511.057130711,139116051.18879327
2023-11-10,372.8440551757813,53.05105989731387,상승,매수,1000000,0.0,16472.395168111834,133119540.13166255,6141634.612936762,139261174.7445993
2023-11-17,380.38189697265625,58.85934588849364,상승,매수,1000000,0.0,19101.332054853017,132119540.13166255,7265800.921729596,139385341.05339214
2023-11-24,383.8010864257813,64.48503123707833,상승,매수,1000000,0.0,21706.848389662504,131119540.13166255,8331111.994832191,139450652.12649474
2023-12-01,384.2247619628906,62.635012019646936,상승,매수,1000000,0.0,24309.491683372406,130119540.13166255,9340308.655482631,139459848.78714517
2023-12-08,386.422119140625,58.1030839436889,상승,매수,1000000,0.0,26897.335262885732,129119540.13166255,10393725.291520165,139513265.42318273
2023-12-15,399.3990173339844,66.40304060455694,상승,매수,1000000,0.0,29401.09705648019,128119540.13166255,11742769.272899289,139862309.40456185
2023-12-22,403.1982116699219,68.78652828920538,상승,매수,1000000,0.0,31881.266787041022,127119540.13166255,12854469.754306616,139974009.88596916
2023-12-29,404.5364379882813,78.43040964234282,과열,전량매도,0,12897134.104583673,0.0,140016674.23624623,0.0,140016674.23624623
2024-01-05,391.9218444824219,68.79612697789206,상승,매수,1000000,0.0,2551.529122651011,139016674.23624623,1000000.0,140016674.23624623
2024-01-12,404.575927734375,70.5916423342855,과열,전량매도,0,1032287.2619378087,0.0,140048961.49818403,0.0,140048961.49818403
2024-01-19,416.0545349121094,73.24889040351994,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-01-26,418.6525268554688,80.69950384099099,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-02-02,423.7892456054688,88.40245667983477,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-02-09,431.73138427734375,86.67098547095331,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-02-16,425.3302612304688,78.99225307998903,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-02-23,431.4646911621094,78.66141341291979,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-03-01,440.1871948242188,79.85997490524824,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-03-08,433.6774597167969,74.60245067108934,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-03-15,428.6394653320313,70.42559260851695,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-03-22,441.5308837890625,70.4011103023038,과열,관망,0,0.0,0.0,140048961.49818403,0.0,140048961.49818403
2024-03-29,439.1866760253906,67.67540812001297,상승,매수,1000000,0.0,2276.9361061904965,139048961.49818403,1000000.0,140048961.49818403
2024-04-05,435.6851196289063,64.98006630280554,상승,매수,1000000,0.0,4572.171713162218,138048961.49818403,1992027.1798129824,140040988.677997
2024-04-12,433.509033203125,72.23233906899272,과열,전량매도,0,1982077.739011629,0.0,140031039.23719564,0.0,140031039.23719564
2024-04-19,410.1455993652344,52.671614257704725,상승,매수,1000000,0.0,2438.1585503968818,139031039.23719564,1000000.0000000001,140031039.23719564
2024-04-26,426.3180236816406,54.71097158238353,상승,매수,1000000,0.0,4783.825269725561,138031039.23719564,2039430.9346276927,140070470.17182332
2024-05-03,430.7493896484375,55.4605912795849,상승,매수,1000000,0.0,7105.360770486606,137031039.23719564,3060629.8151190574,140091669.0523147
2024-05-10,437.2579040527344,56.00545162162066,상승,매수,1000000,0.0,9392.340584302385,136031039.23719564,4106875.1580414954,140137914.39523715
2024-05-17,446.85247802734375,56.64433508106152,상승,매수,1000000,0.0,11630.215608324985,135031039.23719564,5196990.664572311,140228029.90176794
2024-05-24,452.9752502441406,62.177227277969855,상승,매수,1000000,0.0,13837.841741234075,134031039.23719564,6268199.82557432,140299239.06276995
2024-05-31,445.8138732910156,56.263941510932064,상승,매수,1000000,0.0,16080.93030332381,133031039.23719564,7169101.824647655,140200141.0618433
2024-06-07,457.9308166503906,57.522793265412616,상승,매수,1000000,0.0,18264.66628186018,132031039.23719564,8363953.546299086,140394992.78349474
2024-06-14,473.9844970703125,65.80961398275618,상승,매수,1000000,0.0,20374.439926738814,131031039.23719564,9657168.661764592,140688207.89896023
2024-06-21,474.9637451171875,68.7672904156821,상승,매수,1000000,0.0,22479.863783360273,130031039.23719564,10677120.292269023,140708159.52946466
2024-06-28,474.6585998535156,64.94510453859203,상승,매수,1000000,0.0,24586.641160423726,129031039.23719564,11670260.668307543,140701299.90550318
2024-07-05,491.5501708984375,70.88213466575505,과열,전량매도,0,12085567.66422484,0.0,141116606.90142047,0.0,141116606.90142047
2024-07-12,490.22265625,72.13290498046896,과열,관망,0,0.0,0.0,141116606.90142047,0.0,141116606.90142047
2024-07-19,470.8245849609375,63.28649353471694,상승,매수,1000000,0.0,2123.9332692938415,140116606.90142047,1000000.0,141116606.90142047
2024-07-26,458.6685791015625,68.77545164379566,상승,매수,1000000,0.0,4304.156736876457,139116606.90142047,1974181.4547335424,141090788.35615402
2024-08-02,444.5807189941406,57.182422824288736,상승,매수,1000000,0.0,6553.467058436263,138116606.90142047,2913545.0967440098,141030151.99816447
2024-08-09,446.2252502441406,56.22281194189704,상승,매수,1000000,0.0,8794.487707655186,137116606.90142047,3924322.478117454,141040929.37953794
2024-08-16,470.6165466308594,61.72695774717999,상승,매수,1000000,0.0,10919.35987196601,136116606.90142047,5138831.434364226,141255438.3357847
2024-08-23,475.5403137207031,60.427406496509526,상승,매수,1000000,0.0,13022.231008538723,135116606.90142047,6192595.819143972,141309202.72056445
2024-08-30,471.8450012207031,56.98195309140707,상승,매수,1000000,0.0,15141.57104056813,134116606.90142047,7144474.6061202325,141261081.5075407
2024-09-06,444.521240234375,49.58381290927717,중립,관망,0,0.0,15141.57104056813,134116606.90142047,6730749.938050241,140847356.8394707
2024-09-13,470.9236450195313,53.83088081402203,상승,매수,1000000,0.0,17265.057534771506,133116606.90142047,8130523.82574652,141247130.72716698
2024-09-20,477.9576721191406,51.23728272023723,상승,매수,1000000,0.0,19357.293015721647,132116606.90142047,9251966.708322417,141368573.60974288
2024-09-27,482.9052734375,52.41341484270345,상승,매수,1000000,0.0,21428.092518244423,131116606.90142047,10347738.876766872,141464345.77818733
2024-10-04,483.4707336425781,52.67375975311733,상승,매수,1000000,0.0,23496.4700443581,130116606.90142047,11359855.61035667,141476462.51177713
2024-10-11,489.4630432128906,49.32187642843616,중립,관망,0,0.0,23496.4700443581,130116606.90142047,11500653.732672038,141617260.6340925
2024-10-18,490.5643310546875,50.11117616357632,상승,매수,1000000,0.0,25534.938674659963,129116606.90142047,12526530.109457033,141643137.01087752
2024-10-25,491.4075927734375,57.61719244099269,상승,매수,1000000,0.0,27569.90926670177,128116606.90142047,13548062.745732004,141664669.64715248
2024-11-01,483.5798950195313,59.52408843198029,상승,매수,1000000,0.0,29637.81988560707,127116606.90142047,14332253.828889644,141448860.7303101
2024-11-08,510.0789794921875,72.87081352969423,과열,전량매도,0,15117628.921623716,0.0,142234235.82304418,0.0,142234235.82304418
2024-11-15,492.6477355957031,64.60023864515892,상승,매수,1000000,0.0,2029.8479577721255,141234235.82304418,1000000.0,142234235.82304418
2024-11-22,501.7948913574219,60.84582053755844,상승,매수,1000000,0.0,4022.694073233499,140234235.82304418,2018567.3354423484,142252803.15848652
2024-11-29,505.7136840820313,60.5701313909878,상승,매수,1000000,0.0,6000.0975556312405,139234235.82304418,3034331.4397098655,142268567.26275405
2024-12-06,522.3214721679688,66.21558162010624,상승,매수,1000000,0.0,7914.627310361329,138234235.82304418,4133979.7884087404,142368215.6114529
2024-12-13,526.3395385742188,80.91304937376513,과열,전량매도,0,4165781.2865224923,0.0,142400017.10956666,0.0,142400017.10956666
2024-12-20,514.5632934570312,68.5369298663615,상승,매수,1000000,0.0,1943.3955214364805,141400017.10956666,1000000.0,142400017.10956666
2024-12-27,519.2683715820312,67.90185269970144,상승,매수,1000000,0.0,3869.1819831717594,140400017.10956666,2009143.8277561336,142409160.9373228
2025-01-03,515.3134155273438,64.16583072769379,상승,매수,1000000,0.0,5809.748577923915,139400017.10956666,2993841.383045101,142393858.49261177
2025-01-10,503.9952392578125,58.2005426002134,상승,매수,1000000,0.0,7793.894304126821,138400017.10956666,3928085.6245584995,142328102.73412517
2025-01-17,518.4535522460938,60.8491610056466,상승,매수,1000000,0.0,9722.707397735121,137400017.10956666,5040772.187805148,142440789.2973718
2025-01-24,526.2938842773438,62.729078311513454,상승,매수,1000000,0.0,11622.786478785254,136400017.10956666,6117001.442046083,142517018.55161273
2025-01-31,519.0000610351562,59.398187531755205,상승,매수,1000000,0.0,13549.568525795961,135400017.10956666,7032226.891888136,142432244.0014548
2025-02-07,519.6261596679688,62.9110014441699,상승,매수,1000000,0.0,15474.028989139417,134400017.10956666,8040710.258217336,142440727.367784
2025-02-14,534.76025390625,59.62381772202027,상승,매수,1000000,0.0,17344.025857259898,133400017.10956666,9274895.671184868,142674912.78075153
2025-02-21,522.7662963867188,62.26396900148794,상승,매수,1000000,0.0,19256.92652991582,132400017.10956666,10066872.161835242,142466889.2714019
2025-02-28,504.9690551757813,51.20743011054016,상승,매수,1000000,0.0,21237.24589750934,131400017.10956666,10724151.995401029,142124169.10496768
2025-03-07,488.6922302246094,44.081593846951776,중립,관망,0,0.0,21237.24589750934,131400017.10956666,10378477.061482275,141778494.17104894
2025-03-14,476.6386413574219,33.5964516828229,중립,관망,0,0.0,21237.24589750934,131400017.10956666,10122492.030762333,141522509.140329
2025-03-21,477.8112182617188,32.21119662215709,중립,관망,0,0.0,21237.24589750934,131400017.10956666,10147394.334812628,141547411.4443793
2025-03-28,466.6810607910156,32.364496483813284,중립,관망,0,0.0,21237.24589750934,131400017.10956666,9911020.443729304,141311037.55329597
2025-04-04,420.6339416503906,22.152468593204063,침체,매수,2000000,0.0,25991.973944782087,129400017.10956666,10933106.451667942,140333123.5612346
2025-04-11,452.2111206054688,34.58810705865379,중립,관망,0,0.0,25991.973944782087,129400017.10956666,11753859.664318055,141153876.7738847
2025-04-18,441.9607543945313,34.76946343150529,중립,관망,0,0.0,25991.973944782087,129400017.10956666,11487432.412838893,140887449.52240556
2025-04-25,470.28363037109375,38.92728126773044,중립,관망,0,0.0,25991.973944782087,129400017.10956666,12223599.867262999,141623616.97682965
2025-05-02,486.4752197265625,41.18539279843637,중립,관망,0,0.0,25991.973944782087,129400017.10956666,12644451.235914953,142044468.3454816
2025-05-09,485.6194152832031,42.39376434665483,중립,관망,0,0.0,25991.973944782087,129400017.10956666,12622207.189121328,142022224.298688
2025-05-16,518.997802734375,49.87541586535088,중립,관망,0,0.0,25991.973944782087,129400017.10956666,13489777.366071029,142889794.47563767
2025-05-23,506.7869262695313,44.38869234242574,중립,관망,0,0.0,25991.973944782087,129400017.10956666,13172392.583153859,142572409.69272053
2025-05-30,516.609375,48.75409866031795,중립,관망,0,0.0,25991.973944782087,129400017.10956666,13427697.414630158,142827714.5241968
2025-06-06,527.3672485351562,54.665363655340855,상승,매수,1000000,0.0,27888.18574552939,128400017.10956666,14707315.7832572,143107332.89282385
2025-06-13,524.4215698242188,57.87973881441321,상승,매수,1000000,0.0,29795.04857791668,127400017.10956666,15625166.148219923,143025183.25778657
2025-06-20,524.292236328125,61.09294940421092,상승,매수,1000000,0.0,31702.38179918177,126400017.10956666,16621312.650421057,143021329.7599877
2025-06-27,546.0623779296875,64.49747408810859,상승,매수,1000000,0.0,33533.67441412321,125400017.10956666,18311477.99129604,143711495.1008627
2025-07-04,554.1622924804688,68.82453661754681,상승,매수,1000000,0.0,35338.19993592285,124400017.10956666,19583097.88862416,143983114.99819082
2025-07-11,552.1497802734375,84.91725777515695,과열,전량매도,0,19511979.329878606,0.0,143911996.43944526,0.0,143911996.43944526
2025-07-18,559.1836547851562,82.65705174668398,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-07-25,564.2747192382812,88.55507915173872,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-08-01,551.8309936523438,78.56435505974463,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-08-08,572.4244995117188,79.20561251620816,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-08-15,575.2042236328125,80.04808897996705,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-08-22,569.85400390625,71.00785927728536,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-08-29,568.2898559570312,77.8560599945375,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-09-05,573.9288940429688,76.98385835301067,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-09-12,584.4896850585938,76.94107067189888,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-09-19,597.1326904296875,81.41927799688682,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-09-26,594.4535522460938,79.66380829744243,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
2025-10-03,601.645263671875,76.80440469715057,과열,관망,0,0.0,0.0,143911996.43944526,0.0,143911996.43944526
