Date,Close,WeeklyRSI,WeeklyMode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2013-12-20,78.34624481201172,86.35062669529023,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2013-12-23,79.17045593261719,86.35062669529023,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2013-12-24,79.20668029785156,86.35062669529023,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2013-12-26,79.46932220458984,86.35062669529023,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2013-12-27,79.27002716064453,86.19299309226037,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2013-12-30,79.15231323242188,86.19299309226037,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2013-12-31,79.66860961914062,86.19299309226037,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-02,79.04364013671875,86.19299309226037,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-03,78.47303771972656,80.24193259425411,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-06,78.18315887451172,80.24193259425411,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-07,78.90779113769531,80.24193259425411,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-08,79.079833984375,80.24193259425411,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-09,78.81717681884766,80.24193259425411,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-10,79.0708236694336,80.73519556621302,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-13,77.90238189697266,80.73519556621302,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-14,79.38780975341797,80.73519556621302,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-15,80.0399398803711,80.73519556621302,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-16,80.04901123046875,80.73519556621302,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-17,79.59612274169922,82.55330999804684,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-21,80.20296478271484,82.55330999804684,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-22,80.41130065917969,82.55330999804684,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-23,80.13957214355469,82.55330999804684,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-24,78.56358337402344,70.37779987754683,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-27,77.80276489257812,70.37779987754683,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-28,77.75747680664062,70.37779987754683,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-29,76.92420196533203,70.37779987754683,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-30,78.34624481201172,70.37779987754683,과열,관망,0,0.0,0.0,119894704.22706501,0.0,119894704.22706501
2014-01-31,78.13789367675781,65.62661025387928,상승,매수,200000,0.0,2559.5775697174977,119694704.22706501,200000.0,119894704.22706501
2014-02-03,76.34455871582031,65.62661025387928,상승,매수,200000,0.0,5179.279659351235,119494704.22706501,395409.82005899417,119890114.04712401
2014-02-04,76.90605926513672,65.62661025387928,상승,매수,200000,0.0,7779.854983468311,119294704.22706501,598317.9884327832,119893022.21549779
2014-02-05,76.70684051513672,65.62661025387928,상승,매수,200000,0.0,10387.18437752064,119094704.22706501,796768.0954477953,119891472.3225128
2014-02-06,77.68500518798828,65.62661025387928,상승,매수,200000,0.0,12961.68378723329,118894704.22706501,1006928.4722562818,119901632.6993213
2014-02-07,79.0708236694336,68.9133674967029,상승,매수,200000,0.0,15491.061764072478,118694704.22706501,1224891.0131992798,119919595.2402643
2014-02-10,79.52364349365234,68.9133674967029,상승,매수,200000,0.0,18006.037074729167,118494704.22706501,1431905.673064249,119926609.90012926
2014-02-11,80.42940521240234,68.9133674967029,상승,매수,200000,0.0,20492.689804185877,118294704.22706501,1648214.852152932,119942919.07921794
2014-02-12,80.5833969116211,68.9133674967029,상승,매수,200000,0.0,22974.590638167196,118094704.22706501,1851370.5562774413,119946074.78334245
2014-02-13,81.18115997314453,68.9133674967029,상승,매수,200000,0.0,25438.21643590354,117894704.22706501,2065103.9179145598,119959808.14497957
2014-02-14,81.34420776367188,75.43694540778442,과열,전량매도,0,2069251.5628993902,0.0,119963955.78996441,0.0,119963955.78996441
2014-02-18,81.74273681640625,75.43694540778442,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-02-19,81.18115997314453,75.43694540778442,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-02-20,81.56156921386719,75.43694540778442,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-02-21,81.452880859375,73.08123046685007,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-02-24,81.8876724243164,73.08123046685007,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-02-25,81.79706573486328,73.08123046685007,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-02-26,81.7245864868164,73.08123046685007,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-02-27,82.25485229492188,73.08123046685007,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-02-28,82.16388702392578,74.50626754682796,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-03,81.55455017089844,74.50626754682796,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-04,82.59134674072266,74.50626754682796,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-05,82.8187255859375,74.50626754682796,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-06,82.74596405029297,74.50626754682796,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-07,82.33671569824219,71.41229962743252,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-10,82.4094467163086,71.41229962743252,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-11,82.05477142333984,71.41229962743252,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-12,82.36398315429688,71.41229962743252,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-13,81.19983673095703,71.41229962743252,과열,관망,0,0.0,0.0,119963955.78996441,0.0,119963955.78996441
2014-03-14,80.64505004882812,61.55979386295181,상승,매수,200000,0.0,2480.0034209031564,119763955.78996441,200000.0,119963955.78996441
2014-03-17,81.35444641113281,61.55979386295181,상승,매수,200000,0.0,4938.381651261705,119563955.78996441,401759.30540529196,119965715.0953697
2014-03-18,82.33671569824219,61.55979386295181,상승,매수,200000,0.0,7367.431660166418,119363955.78996441,606610.1260293508,119970565.91599376
2014-03-19,81.89105224609375,61.55979386295181,상승,매수,200000,0.0,9809.700925421097,119163955.78996441,803326.7310022133,119967282.52096662
2014-03-20,82.1184310913086,61.55979386295181,상승,매수,200000,0.0,12245.207757956869,118963955.78996441,1005557.2494705385,119969513.03943494
2014-03-21,81.1302490234375,68.21033096955767,상승,매수,200000,0.0,14710.379533064111,118763955.78996441,1193456.7547467696,119957412.54471117
2014-03-24,80.41924285888672,68.21033096955767,상승,매수,200000,0.0,17197.34649383175,118563955.78996441,1382997.5842158794,119946953.37418029
2014-03-25,80.68359375,68.21033096955767,상승,매수,200000,0.0,19676.165181800763,118363955.78996441,1587543.7180863076,119951499.50805071
2014-03-26,79.6444091796875,68.21033096955767,상승,매수,200000,0.0,22187.327007972082,118163955.78996441,1767096.5508264601,119931052.34079087
2014-03-27,79.19775390625,68.21033096955767,상승,매수,200000,0.0,24712.65115083539,117963955.78996441,1957186.4642148672,119921142.25417927
2014-03-28,79.35271453857422,54.04032484309745,상승,매수,200000,0.0,27233.043819983184,117763955.78996441,2161015.9522636086,119924971.74222802
2014-03-31,79.91789245605469,54.04032484309745,상승,매수,200000,0.0,29735.612316893636,117563955.78996441,2376407.467256441,119940363.25722085
2014-04-01,81.3216781616211,54.04032484309745,상승,매수,200000,0.0,32194.981141065145,117363955.78996441,2618149.8947731606,119982105.68473756
2014-04-02,81.5313720703125,54.04032484309745,상승,매수,200000,0.0,34648.02461281637,117163955.78996441,2824900.9862088766,119988856.77617328
2014-04-03,80.88414001464844,54.04032484309745,상승,매수,200000,0.0,37120.69725251779,116963955.78996441,3002475.6740140244,119966431.46397844
2014-04-04,78.73282623291016,47.78955365383529,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2922617.406426949,119886573.19639136
2014-04-07,77.98534393310547,47.78955365383529,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2894870.342274283,119858826.13223869
2014-04-08,78.7054672241211,47.78955365383529,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2921601.820944561,119885557.61090897
2014-04-09,80.05462646484375,47.78955365383529,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2971683.5526648634,119935639.34262927
2014-04-10,77.57513427734375,47.78955365383529,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2879643.073832693,119843598.8637971
2014-04-11,76.67268371582031,43.289555552775056,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2846143.4797530165,119810099.26971743
2014-04-14,77.27429962158203,43.289555552775056,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2868475.8816530965,119832431.67161751
2014-04-15,77.52954864501953,43.289555552775056,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2877950.903376121,119841906.69334053
2014-04-16,78.55963897705078,43.289555552775056,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2916188.5747341984,119880144.3646986
2014-04-17,78.57784271240234,43.289555552775056,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2916864.310083049,119880820.10004745
2014-04-21,79.1612777709961,48.325692851597765,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2938521.8262596126,119902477.61622402
2014-04-22,79.79023742675781,48.325692851597765,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2961869.247225191,119925825.0371896
2014-04-23,79.0883560180664,48.325692851597765,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2935814.9199459865,119899770.7099104
2014-04-24,79.84492492675781,48.325692851597765,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2963899.285356188,119927855.0753206
2014-04-25,78.56873321533203,46.38389538855496,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2916526.159200179,119880481.94916458
2014-04-28,78.82398223876953,46.38389538855496,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2926001.1809232035,119889956.97088762
2014-04-29,79.45297241210938,46.38389538855496,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2949349.7347225603,119913305.52468696
2014-04-30,79.66265106201172,46.38389538855496,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2957133.152405902,119921088.94237031
2014-05-01,79.89965057373047,46.38389538855496,중립,관망,0,0.0,37120.69725251779,116963955.78996441,2965930.739529408,119929886.52949381
2014-05-02,79.7537841796875,54.14465511066619,상승,매수,200000,0.0,39628.41525056782,116763955.78996441,3160516.0772768226,119924471.86724123
2014-05-05,80.17310333251953,54.14465511066619,상승,매수,200000,0.0,42123.01745113995,116563955.78996441,3377133.030787767,119941088.82075217
2014-05-06,79.13391876220703,54.14465511066619,상승,매수,200000,0.0,44650.37870315868,116363955.78996441,3533359.440997538,119897315.23096195
2014-05-07,78.906005859375,54.14465511066619,상승,매수,200000,0.0,47185.04001089788,116163955.78996441,3723183.043574752,119887138.83353916
2014-05-08,78.8331069946289,54.14465511066619,상승,매수,200000,0.0,49722.04518073885,115963955.78996441,3919743.3077249588,119883699.09768936
2014-05-09,79.12483215332031,53.38885721950239,상승,매수,200000,0.0,52249.69667215004,115763955.78996441,4134248.479245771,119898204.26921017
2014-05-12,80.4283676147461,53.38885721950239,상승,매수,200000,0.0,54736.38148164419,115563955.78996441,4402357.811706659,119966313.60167107
2014-05-13,80.4830322265625,53.38885721950239,상승,매수,200000,0.0,57221.37731824479,115363955.78996441,4605349.954752588,119969305.744717
2014-05-14,80.06371307373047,53.38885721950239,상승,매수,200000,0.0,59719.387869114704,115163955.78996441,4781355.93529162,119945311.72525603
2014-05-15,79.43474578857422,53.38885721950239,상승,매수,200000,0.0,62237.17776086215,114963955.78996441,4943794.39403239,119907750.1839968
2014-05-16,79.9543228149414,53.055381124508585,상승,매수,200000,0.0,64738.60598836288,114763955.78996441,5176131.401782865,119940087.19174728
2014-05-19,80.51041412353516,53.055381124508585,상승,매수,200000,0.0,67222.75666846149,114563955.78996441,5412131.977903469,119976087.76786788
2014-05-20,80.21868896484375,53.055381124508585,상승,매수,200000,0.0,69715.94126896837,114363955.78996441,5592521.408546688,119956477.1985111
2014-05-21,80.98440551757812,53.055381124508585,상승,매수,200000,0.0,72185.55253204776,114163955.78996441,5845904.058765794,120009859.8487302
2014-05-22,81.33995056152344,53.055381124508585,상승,매수,200000,0.0,74644.36887775878,113963955.78996441,6071569.274213018,120035525.06417742
2014-05-23,81.93244934082031,52.076709672206206,상승,매수,200000,0.0,77085.40416486518,113763955.78996441,6315795.971654475,120079751.76161888
2014-05-27,82.95342254638672,52.076709672206206,상승,매수,200000,0.0,79496.39570518603,113563955.78996441,6594498.103847059,120158453.89381146
2014-05-28,82.69817352294922,52.076709672206206,상승,매수,200000,0.0,81914.8288032822,113363955.78996441,6774206.72647651,120138162.51644091
2014-05-29,83.22691345214844,52.076709672206206,상승,매수,200000,0.0,84317.89761485107,113163955.78996441,7017518.367258323,120181474.15722273
2014-05-30,83.23603820800781,55.80540196823599,상승,매수,200000,0.0,86720.70298985219,112963955.78996441,7218287.747488634,120182243.53745304
2014-06-02,83.15398406982422,55.80540196823599,상승,매수,200000,0.0,89125.87938924227,112763955.78996441,7411171.954942127,120175127.74490653
2014-06-03,83.11750793457031,55.80540196823599,상승,매수,200000,0.0,91532.11130078416,112563955.78996441,7607920.9873109,120171876.77727531
2014-06-04,83.4274673461914,55.80540196823599,상승,매수,200000,0.0,93929.4033001934,112363955.78996441,7836292.226674128,120200248.01663853
2014-06-05,84.12937927246094,55.80540196823599,상승,매수,200000,0.0,96306.69410787048,112163955.78996441,8102222.395077915,120266178.18504232
2014-06-06,84.61249542236328,57.64082521978943,상승,매수,200000,0.0,98670.41118064623,111963955.78996441,8348749.714345132,120312705.50430954
2014-06-09,84.5486831665039,57.64082521978943,상승,매수,200000,0.0,101035.91224476257,111763955.78996441,8542453.332821123,120306409.12278554
2014-06-10,84.69454193115234,57.64082521978943,상승,매수,200000,0.0,103397.33950370658,111563955.78996441,8757190.30616627,120321146.09613068
2014-06-11,84.67628479003906,57.64082521978943,상승,매수,200000,0.0,105759.27591241787,111363955.78996441,8955302.566348214,120319258.35631262
2014-06-12,83.91059875488281,57.64082521978943,상승,매수,200000,0.0,108142.7650421312,111163955.78996441,9074324.165693838,120238279.95565824
2014-06-13,84.15670013427734,55.580665340682856,상승,매수,200000,0.0,110519.284079604,110963955.78996441,9300938.249342246,120264894.03930666
2014-06-16,84.2296142578125,55.580665340682856,상승,매수,200000,0.0,112893.74586198655,110763955.78996441,9508996.666074643,120272952.45603906
2014-06-17,84.27521514892578,55.580665340682856,상승,매수,200000,0.0,115266.92283515206,110563955.78996441,9714144.721487066,120278100.51145147
2014-06-18,84.74922943115234,55.580665340682856,상승,매수,200000,0.0,117626.8262979024,110363955.78996441,9968782.889179235,120332738.67914364
2014-06-19,84.69454193115234,55.580665340682856,상승,매수,200000,0.0,119988.25355684641,110163955.78996441,10162350.172116067,120326305.96208048
2014-06-20,84.79414367675781,63.60185723389802,상승,매수,200000,0.0,122346.90701247203,109963955.78996441,10374301.211622482,120338257.00158688
2014-06-23,84.81244659423828,63.60185723389802,상승,매수,200000,0.0,124705.05145979406,109763955.78996441,10576540.516965521,120340496.30692993
2014-06-24,84.73016357421875,63.60185723389802,상승,매수,200000,0.0,127065.48594455475,109563955.78996441,10766279.408719717,120330235.19868413
2014-06-25,85.26945495605469,63.60185723389802,상승,매수,200000,0.0,129410.99173092424,109363955.78996441,11034804.73021841,120398760.52018282
2014-06-26,85.31515502929688,63.60185723389802,상승,매수,200000,0.0,131755.2411193397,109163955.78996441,11240718.822018858,120404674.61198327
